Country Name,Country Code,Series Name,Series Code,2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019]
Paraguay,PRY,Prevalence of current tobacco use (% of adults),SH.PRV.SMOK,29.1,..,..,..,..,23,..,..,..,..,18.2,..,..,..,..,14.5,..,..,12.1,12.1
Peru,PER,"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",SH.ALC.PCAP.LI,6.54,..,..,..,..,6.99,..,..,..,..,7.69,..,..,..,..,6.63,..,..,6.38,..
Peru,PER,Prevalence of current tobacco use (% of adults),SH.PRV.SMOK,32.9,..,..,..,..,23.1,..,..,..,..,16.3,..,..,..,..,11.5,..,..,8.7,8.7
Philippines,PHL,"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",SH.ALC.PCAP.LI,6.06,..,..,..,..,5.67,..,..,..,..,6.98,..,..,..,..,6.7,..,..,6.86,..
Philippines,PHL,Prevalence of current tobacco use (% of adults),SH.PRV.SMOK,34.9,..,..,..,..,31.6,..,..,..,..,28.3,..,..,..,..,25.4,..,..,23.4,23.4
Poland,POL,"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",SH.ALC.PCAP.LI,9.17,..,..,..,..,10.6,..,..,..,..,11.21,..,..,..,..,11.63,..,..,11.71,..
Poland,POL,Prevalence of current tobacco use (% of adults),SH.PRV.SMOK,39.6,..,..,..,..,35,..,..,..,..,30.8,..,..,..,..,27.2,..,..,24.7,24.7
Portugal,PRT,"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",SH.ALC.PCAP.LI,14.08,..,..,..,..,13.37,..,..,..,..,12.51,..,..,..,..,11.88,..,..,12.03,..
Portugal,PRT,Prevalence of current tobacco use (% of adults),SH.PRV.SMOK,25.7,..,..,..,..,25.3,..,..,..,..,25.3,..,..,..,..,25.2,..,..,25.3,25.3
Puerto Rico,PRI,"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",SH.ALC.PCAP.LI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Puerto Rico,PRI,Prevalence of current tobacco use (% of adults),SH.PRV.SMOK,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Qatar,QAT,"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",SH.ALC.PCAP.LI,1.15,..,..,..,..,1.67,..,..,..,..,1.69,..,..,..,..,1.62,..,..,1.59,..
Qatar,QAT,Prevalence of current tobacco use (% of adults),SH.PRV.SMOK,13.5,..,..,..,..,13,..,..,..,..,12.6,..,..,..,..,12.2,..,..,12,12
Romania,ROU,"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",SH.ALC.PCAP.LI,17.45,..,..,..,..,15.84,..,..,..,..,13.97,..,..,..,..,11.64,..,..,11.74,..
Romania,ROU,Prevalence of current tobacco use (% of adults),SH.PRV.SMOK,35,..,..,..,..,33.2,..,..,..,..,31.4,..,..,..,..,29.7,..,..,28.4,28.4
Russian Federation,RUS,"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",SH.ALC.PCAP.LI,15.73,..,..,..,..,17.36,..,..,..,..,15.87,..,..,..,..,12.47,..,..,11.19,..
Russian Federation,RUS,Prevalence of current tobacco use (% of adults),SH.PRV.SMOK,33.3,..,..,..,..,31.3,..,..,..,..,29.8,..,..,..,..,28.3,..,..,27.1,27.1
Rwanda,RWA,"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",SH.ALC.PCAP.LI,13.73,..,..,..,..,13,..,..,..,..,10.27,..,..,..,..,9.26,..,..,8.95,..
Rwanda,RWA,Prevalence of current tobacco use (% of adults),SH.PRV.SMOK,24.8,..,..,..,..,21.3,..,..,..,..,18.5,..,..,..,..,15.9,..,..,14.1,14.1
Samoa,WSM,"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",SH.ALC.PCAP.LI,3.79,..,..,..,..,4.2,..,..,..,..,2.97,..,..,..,..,2.59,..,..,2.66,..
Samoa,WSM,Prevalence of current tobacco use (% of adults),SH.PRV.SMOK,39,..,..,..,..,35,..,..,..,..,31.4,..,..,..,..,28.1,..,..,25.9,25.9
Sao Tome and Principe,STP,"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",SH.ALC.PCAP.LI,8.2,..,..,..,..,8.72,..,..,..,..,8.34,..,..,..,..,7.19,..,..,5.88,..
Sao Tome and Principe,STP,Prevalence of current tobacco use (% of adults),SH.PRV.SMOK,7.8,..,..,..,..,7.2,..,..,..,..,6.6,..,..,..,..,6.2,..,..,5.8,5.8
Saudi Arabia,SAU,"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",SH.ALC.PCAP.LI,0.18,..,..,..,..,0.17,..,..,..,..,0.17,..,..,..,..,0.2,..,..,0.19,..
Saudi Arabia,SAU,Prevalence of current tobacco use (% of adults),SH.PRV.SMOK,14.2,..,..,..,..,14.2,..,..,..,..,14.2,..,..,..,..,14.2,..,..,14.2,14.2
Senegal,SEN,"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",SH.ALC.PCAP.LI,0.96,..,..,..,..,0.85,..,..,..,..,0.6,..,..,..,..,0.73,..,..,0.76,..
Senegal,SEN,Prevalence of current tobacco use (% of adults),SH.PRV.SMOK,14.3,..,..,..,..,11.9,..,..,..,..,9.9,..,..,..,..,8.3,..,..,7.1,7.1
Serbia,SRB,"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",SH.ALC.PCAP.LI,..,..,..,..,..,..,..,..,..,..,11.69,..,..,..,..,8.7,..,..,8.75,..
Serbia,SRB,Prevalence of current tobacco use (% of adults),SH.PRV.SMOK,45.1,..,..,..,..,43.7,..,..,..,..,42.3,..,..,..,..,40.9,..,..,40.1,40.1
Sierra Leone,SLE,"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",SH.ALC.PCAP.LI,5.8,..,..,..,..,5.57,..,..,..,..,5.83,..,..,..,..,5.63,..,..,5.7,..
Sierra Leone,SLE,Prevalence of current tobacco use (% of adults),SH.PRV.SMOK,43.7,..,..,..,..,32.6,..,..,..,..,24.3,..,..,..,..,18.1,..,..,14.3,14.3
Singapore,SGP,"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",SH.ALC.PCAP.LI,2.49,..,..,..,..,1.78,..,..,..,..,2.19,..,..,..,..,2.07,..,..,2.03,..
Singapore,SGP,Prevalence of current tobacco use (% of adults),SH.PRV.SMOK,16.4,..,..,..,..,16.5,..,..,..,..,16.5,..,..,..,..,16.5,..,..,16.6,16.6
Sint Maarten (Dutch part),SXM,"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",SH.ALC.PCAP.LI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Sint Maarten (Dutch part),SXM,Prevalence of current tobacco use (% of adults),SH.PRV.SMOK,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Slovak Republic,SVK,"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",SH.ALC.PCAP.LI,12.47,..,..,..,..,12.06,..,..,..,..,12,..,..,..,..,11.53,..,..,11.14,..
Slovak Republic,SVK,Prevalence of current tobacco use (% of adults),SH.PRV.SMOK,32,..,..,..,..,31.7,..,..,..,..,31.6,..,..,..,..,31.5,..,..,31.5,31.5
Slovenia,SVN,"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",SH.ALC.PCAP.LI,12.6,..,..,..,..,12.3,..,..,..,..,11.54,..,..,..,..,12.74,..,..,11.9,..
Slovenia,SVN,Prevalence of current tobacco use (% of adults),SH.PRV.SMOK,25.1,..,..,..,..,24.2,..,..,..,..,23.5,..,..,..,..,22.7,..,..,22.3,22.3
Solomon Islands,SLB,"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",SH.ALC.PCAP.LI,1.2,..,..,..,..,1.6,..,..,..,..,1.6,..,..,..,..,1.55,..,..,1.83,..
Solomon Islands,SLB,Prevalence of current tobacco use (% of adults),SH.PRV.SMOK,43.5,..,..,..,..,41.3,..,..,..,..,39.6,..,..,..,..,37.9,..,..,36.8,36.8
Somalia,SOM,"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",SH.ALC.PCAP.LI,0,..,..,..,..,0.068,..,..,..,..,0.28,..,..,..,..,0.013,..,..,0.009,..
Somalia,SOM,Prevalence of current tobacco use (% of adults),SH.PRV.SMOK,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
South Africa,ZAF,"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",SH.ALC.PCAP.LI,10.02,..,..,..,..,9.58,..,..,..,..,10.04,..,..,..,..,9.61,..,..,9.52,..
South Africa,ZAF,Prevalence of current tobacco use (% of adults),SH.PRV.SMOK,23.5,..,..,..,..,22.5,..,..,..,..,21.6,..,..,..,..,21,..,..,20.4,20.4
Spain,ESP,"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",SH.ALC.PCAP.LI,12.43,..,..,..,..,12.83,..,..,..,..,10.03,..,..,..,..,11.32,..,..,12.72,..
Spain,ESP,Prevalence of current tobacco use (% of adults),SH.PRV.SMOK,36.8,..,..,..,..,34.3,..,..,..,..,31.9,..,..,..,..,29.7,..,..,28.1,28.1
Sri Lanka,LKA,"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",SH.ALC.PCAP.LI,2.22,..,..,..,..,2.59,..,..,..,..,3.92,..,..,..,..,4.1,..,..,4.1,..
Sri Lanka,LKA,Prevalence of current tobacco use (% of adults),SH.PRV.SMOK,28.5,..,..,..,..,26.5,..,..,..,..,24.8,..,..,..,..,23.3,..,..,22.3,22.3
St. Kitts and Nevis,KNA,"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",SH.ALC.PCAP.LI,9.51,..,..,..,..,11.53,..,..,..,..,9.45,..,..,..,..,8.88,..,..,8.94,..
St. Kitts and Nevis,KNA,Prevalence of current tobacco use (% of adults),SH.PRV.SMOK,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
St. Lucia,LCA,"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",SH.ALC.PCAP.LI,11.8,..,..,..,..,11.62,..,..,..,..,9.69,..,..,..,..,9.96,..,..,10.6,..
St. Lucia,LCA,Prevalence of current tobacco use (% of adults),SH.PRV.SMOK,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
St. Vincent and the Grenadines,VCT,"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",SH.ALC.PCAP.LI,5.01,..,..,..,..,5.99,..,..,..,..,7.03,..,..,..,..,8.46,..,..,9.06,..
St. Vincent and the Grenadines,VCT,Prevalence of current tobacco use (% of adults),SH.PRV.SMOK,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Sudan,SDN,"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",SH.ALC.PCAP.LI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.52,..,..,0.51,..
Sudan,SDN,Prevalence of current tobacco use (% of adults),SH.PRV.SMOK,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Suriname,SUR,"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",SH.ALC.PCAP.LI,5.29,..,..,..,..,5.41,..,..,..,..,6.22,..,..,..,..,5.81,..,..,5.33,..
Suriname,SUR,Prevalence of current tobacco use (% of adults),SH.PRV.SMOK,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Sweden,SWE,"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",SH.ALC.PCAP.LI,8.53,..,..,..,..,8.64,..,..,..,..,9.49,..,..,..,..,9.13,..,..,8.93,..
Sweden,SWE,Prevalence of current tobacco use (% of adults),SH.PRV.SMOK,43.8,..,..,..,..,37.6,..,..,..,..,32.3,..,..,..,..,27.9,..,..,24.8,24.8
Switzerland,CHE,"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",SH.ALC.PCAP.LI,12.49,..,..,..,..,11.64,..,..,..,..,11.41,..,..,..,..,11.58,..,..,11.53,..
Switzerland,CHE,Prevalence of current tobacco use (% of adults),SH.PRV.SMOK,28.3,..,..,..,..,27.7,..,..,..,..,26.9,..,..,..,..,26.2,..,..,25.7,25.7
Syrian Arab Republic,SYR,"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",SH.ALC.PCAP.LI,1.15,..,..,..,..,0.92,..,..,..,..,0.88,..,..,..,..,0.28,..,..,0.24,..
Syrian Arab Republic,SYR,Prevalence of current tobacco use (% of adults),SH.PRV.SMOK,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Tajikistan,TJK,"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",SH.ALC.PCAP.LI,2.97,..,..,..,..,2.51,..,..,..,..,2.4,..,..,..,..,3.11,..,..,3.28,..
Tajikistan,TJK,Prevalence of current tobacco use (% of adults),SH.PRV.SMOK,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Tanzania,TZA,"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",SH.ALC.PCAP.LI,8.63,..,..,..,..,8.71,..,..,..,..,9.74,..,..,..,..,11.05,..,..,11.27,..
Tanzania,TZA,Prevalence of current tobacco use (% of adults),SH.PRV.SMOK,27.8,..,..,..,..,20.7,..,..,..,..,15.5,..,..,..,..,11.6,..,..,9.2,9.2
Thailand,THA,"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",SH.ALC.PCAP.LI,6.49,..,..,..,..,6.81,..,..,..,..,7.71,..,..,..,..,8.36,..,..,8.3,..
Thailand,THA,Prevalence of current tobacco use (% of adults),SH.PRV.SMOK,31.7,..,..,..,..,28.8,..,..,..,..,26.3,..,..,..,..,24.1,..,..,22.5,22.5
Timor-Leste,TLS,"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",SH.ALC.PCAP.LI,1.53,..,..,..,..,0.83,..,..,..,..,0.7,..,..,..,..,2.01,..,..,2.17,..
Timor-Leste,TLS,Prevalence of current tobacco use (% of adults),SH.PRV.SMOK,53.5,..,..,..,..,49.5,..,..,..,..,46,..,..,..,..,42.5,..,..,39.8,39.8
Togo,TGO,"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",SH.ALC.PCAP.LI,1.79,..,..,..,..,3.26,..,..,..,..,2.11,..,..,..,..,2.37,..,..,2.46,..
Togo,TGO,Prevalence of current tobacco use (% of adults),SH.PRV.SMOK,14.4,..,..,..,..,11.9,..,..,..,..,9.8,..,..,..,..,8.2,..,..,7.1,7.1
Tonga,TON,"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",SH.ALC.PCAP.LI,1.7,..,..,..,..,2.32,..,..,..,..,1.39,..,..,..,..,0.68,..,..,0.8,..
Tonga,TON,Prevalence of current tobacco use (% of adults),SH.PRV.SMOK,33.5,..,..,..,..,32.8,..,..,..,..,32.1,..,..,..,..,31.6,..,..,31.1,31.1
Trinidad and Tobago,TTO,"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",SH.ALC.PCAP.LI,5.27,..,..,..,..,6.17,..,..,..,..,6.21,..,..,..,..,6.88,..,..,6.72,..
Trinidad and Tobago,TTO,Prevalence of current tobacco use (% of adults),SH.PRV.SMOK,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Tunisia,TUN,"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",SH.ALC.PCAP.LI,1.36,..,..,..,..,1.46,..,..,..,..,1.4,..,..,..,..,1.99,..,..,2.12,..
Tunisia,TUN,Prevalence of current tobacco use (% of adults),SH.PRV.SMOK,34.3,..,..,..,..,31.6,..,..,..,..,29,..,..,..,..,26.6,..,..,25,25
Turkiye,TUR,"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",SH.ALC.PCAP.LI,2.41,..,..,..,..,2.12,..,..,..,..,2.32,..,..,..,..,2.12,..,..,2.05,..
Turkiye,TUR,Prevalence of current tobacco use (% of adults),SH.PRV.SMOK,32.9,..,..,..,..,32.2,..,..,..,..,31.7,..,..,..,..,31.1,..,..,30.9,30.9
Turkmenistan,TKM,"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",SH.ALC.PCAP.LI,4.82,..,..,..,..,4.88,..,..,..,..,4.82,..,..,..,..,5.3,..,..,4.93,..
Turkmenistan,TKM,Prevalence of current tobacco use (% of adults),SH.PRV.SMOK,12,..,..,..,..,9.9,..,..,..,..,8.2,..,..,..,..,6.7,..,..,5.8,5.8
Uganda,UGA,"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",SH.ALC.PCAP.LI,13.61,..,..,..,..,12.92,..,..,..,..,13.5,..,..,..,..,15.14,..,..,15.09,..
Uganda,UGA,Prevalence of current tobacco use (% of adults),SH.PRV.SMOK,24.7,..,..,..,..,18.8,..,..,..,..,14.3,..,..,..,..,10.9,..,..,8.9,8.9
Ukraine,UKR,"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",SH.ALC.PCAP.LI,12.46,..,..,..,..,12.01,..,..,..,..,13.57,..,..,..,..,10.16,..,..,8.32,..
Ukraine,UKR,Prevalence of current tobacco use (% of adults),SH.PRV.SMOK,37.7,..,..,..,..,34.3,..,..,..,..,31.1,..,..,..,..,28.4,..,..,26.2,26.2
United Arab Emirates,ARE,"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",SH.ALC.PCAP.LI,2.58,..,..,..,..,3.64,..,..,..,..,3.15,..,..,..,..,3.79,..,..,3.9,..
United Arab Emirates,ARE,Prevalence of current tobacco use (% of adults),SH.PRV.SMOK,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
United Kingdom,GBR,"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",SH.ALC.PCAP.LI,13.73,..,..,..,..,13.89,..,..,..,..,12.06,..,..,..,..,11.21,..,..,11.45,..
United Kingdom,GBR,Prevalence of current tobacco use (% of adults),SH.PRV.SMOK,37.9,..,..,..,..,30.1,..,..,..,..,24.1,..,..,..,..,19.3,..,..,16.1,16.1
United States,USA,"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",SH.ALC.PCAP.LI,9.19,..,..,..,..,9.49,..,..,..,..,9.36,..,..,..,..,9.82,..,..,9.87,..
United States,USA,Prevalence of current tobacco use (% of adults),SH.PRV.SMOK,33.8,..,..,..,..,30.6,..,..,..,..,28,..,..,..,..,25.3,..,..,23.4,23.4
Uruguay,URY,"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",SH.ALC.PCAP.LI,8.09,..,..,..,..,7.46,..,..,..,..,7.1,..,..,..,..,6.99,..,..,6.92,..
Uruguay,URY,Prevalence of current tobacco use (% of adults),SH.PRV.SMOK,35.3,..,..,..,..,31.2,..,..,..,..,27.5,..,..,..,..,24.3,..,..,22,22
Uzbekistan,UZB,"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",SH.ALC.PCAP.LI,5.68,..,..,..,..,4.15,..,..,..,..,3.01,..,..,..,..,2.59,..,..,2.59,..
Uzbekistan,UZB,Prevalence of current tobacco use (% of adults),SH.PRV.SMOK,24.9,..,..,..,..,22.7,..,..,..,..,20.9,..,..,..,..,19.1,..,..,17.8,17.8
Vanuatu,VUT,"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",SH.ALC.PCAP.LI,1.17,..,..,..,..,1.2,..,..,..,..,1.7,..,..,..,..,2.14,..,..,2.25,..
Vanuatu,VUT,Prevalence of current tobacco use (% of adults),SH.PRV.SMOK,25.6,..,..,..,..,23.3,..,..,..,..,21.3,..,..,..,..,19.4,..,..,18.2,18.2
"Venezuela, RB",VEN,"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",SH.ALC.PCAP.LI,9.15,..,..,..,..,9.42,..,..,..,..,8.67,..,..,..,..,6.82,..,..,4.14,..
"Venezuela, RB",VEN,Prevalence of current tobacco use (% of adults),SH.PRV.SMOK,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Vietnam,VNM,"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",SH.ALC.PCAP.LI,2.21,..,..,..,..,2.63,..,..,..,..,4.9,..,..,..,..,7.86,..,..,8.66,..
Vietnam,VNM,Prevalence of current tobacco use (% of adults),SH.PRV.SMOK,29.8,..,..,..,..,28.3,..,..,..,..,27,..,..,..,..,26,..,..,25,25
"Yemen, Rep.",YEM,"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",SH.ALC.PCAP.LI,0.79,..,..,..,..,0.34,..,..,..,..,0.18,..,..,..,..,0.055,..,..,0.051,..
"Yemen, Rep.",YEM,Prevalence of current tobacco use (% of adults),SH.PRV.SMOK,27.3,..,..,..,..,25.3,..,..,..,..,23.4,..,..,..,..,21.8,..,..,20.5,20.5
Zambia,ZMB,"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",SH.ALC.PCAP.LI,4.05,..,..,..,..,3.9,..,..,..,..,5.43,..,..,..,..,6.89,..,..,6.54,..
Zambia,ZMB,Prevalence of current tobacco use (% of adults),SH.PRV.SMOK,19.9,..,..,..,..,18.1,..,..,..,..,16.7,..,..,..,..,15.5,..,..,14.6,14.6
Zimbabwe,ZWE,"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",SH.ALC.PCAP.LI,2.46,..,..,..,..,2.77,..,..,..,..,3.93,..,..,..,..,4.92,..,..,4.67,..
Zimbabwe,ZWE,Prevalence of current tobacco use (% of adults),SH.PRV.SMOK,21,..,..,..,..,18.1,..,..,..,..,15.6,..,..,..,..,13.6,..,..,12.1,12.1
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
Data from database: World Development Indicators,,,,,,,,,,,,,,,,,,,,,,,
Last Updated: 09/16/2022,,,,,,,,,,,,,,,,,,,,,,,
